Date,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,2013,2014,2015,Calamari,Fish,Shrimp,Chicken,Koefte,Lamb,Steak,Total Fish Production,Total Meat Production,Total,Wind,Cloudiness,Precipitation,Sun,Air Temperature,Is Holiday,Weekend,Is Weekday
2014-11-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,8,18,14,30,15,15,77,92,2.458333333,7.5,0.0,115,8.558333333,0,0,1
2014-11-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6,10,22,25,30,19,17,96,113,4.516666667,8.0,0.0,6,8.141666667,0,0,1
2014-11-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,4,40,23,17,13,12,93,105,3.241666667,8.0,0.0,0,6.175,0,0,1
2014-11-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,6,16,23,36,13,10,88,98,3.141666667,6.5,0.0,107,6.475,0,0,1
2014-11-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,8,37,36,33,25,18,131,149,3.725,4.416666667,0.0,284,4.3,0,0,1
2014-11-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,10,18,40,44,64,45,42,193,235,4.115384615,8.0,0.0,0,2.807692308,0,1,0
2014-11-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,10,17,11,25,14,16,67,83,2.742857143,8.0,0.0,0,2.521428571,0,1,0
2014-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,8,19,11,23,15,11,68,79,3.066666667,8.0,0.3,0,3.25,0,0,1
2014-12-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,5,22,12,24,19,13,77,90,1.775,8.0,0.4,0,2.741666667,0,0,1
2014-12-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,10,37,20,41,29,18,127,145,2.216666667,8.0,0.0,0,2.516666667,0,0,1
2014-12-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,10,24,23,34,15,18,96,114,1.466666667,7.916666667,0.0,0,3.891666667,0,0,1
2014-12-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,9,38,29,30,29,16,126,142,1.566666667,8.0,0.1,0,3.0,0,0,1
2014-12-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,13,11,27,37,45,37,35,146,181,2.384615385,7.923076923,0.0,0,3.792307692,0,1,0
2014-12-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,10,25,12,20,7,15,64,79,2.085714286,7.428571429,0.0,0,2.9,0,1,0
2014-12-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,7,19,20,20,19,9,78,87,1.658333333,6.25,0.0,32,4.05,0,0,1
2014-12-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,6,12,34,19,39,22,22,114,136,1.3,8.0,0.0,0,1.95,0,0,1
2014-12-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,3,5,29,23,21,18,14,91,105,3.625,7.166666667,1.6,2,3.458333333,0,0,1
2014-12-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,10,13,24,23,34,26,24,107,131,5.45,6.75,0.0,71,6.308333333,0,0,1
2014-12-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,7,11,35,20,26,27,26,108,134,5.95,7.5,0.0,76,9.325,0,0,1
2014-12-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,8,18,60,56,87,82,39,285,324,3.223076923,7.692307692,0.0,57,10.41538462,0,1,0
2014-12-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,21,10,21,12,6,64,70,1.435714286,8.0,0.9,0,8.071428571,0,1,0
2014-12-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,9,22,20,25,19,13,86,99,1.475,5.583333333,0.0,44,6.925,0,0,1
2014-12-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,10,26,20,22,19,18,87,105,2.0,7.833333333,0.4,0,5.891666667,0,0,1
2014-12-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,5,12,14,23,33,26,21,96,117,3.641666667,7.75,2.0,0,5.208333333,0,0,1
2014-12-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,3,11,32,19,51,16,20,118,138,3.441666667,6.25,2.0,0,11.59166667,0,0,1
2014-12-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,4,16,34,20,43,28,27,125,152,4.908333333,7.416666667,4.6,0,10.54166667,0,0,1
2014-12-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,8,13,30,27,43,38,27,138,165,6.369230769,7.846153846,0.0,13,6.353846154,0,1,0
2014-12-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,9,21,10,14,5,14,50,64,3.485714286,6.928571429,0.0,149,6.3,0,1,0
2014-12-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,3,8,33,36,56,32,17,157,174,2.091666667,6.333333333,0.0,106,7.616666667,0,0,1
2014-12-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,5,18,23,28,14,11,83,94,1.766666667,0.666666667,0.0,356,6.466666667,0,0,1
2014-12-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,7,28,24,38,25,11,115,126,3.407692308,6.923076923,5.1,25,1.5,0,1,0
2014-12-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,3,4,15,7,12,9,12,43,55,3.442857143,3.0,0.1,50,-5.942857143,0,1,0
2014-12-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,4,12,29,14,37,30,22,110,132,3.391666667,7.833333333,0.2,0,-3.025,0,0,1
2014-12-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,3,4,33,22,35,22,13,112,125,4.708333333,7.916666667,0.7,0,0.016666667,0,0,1
2015-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,5,20,18,11,9,54,63,2.141666667,8.0,0.0,0,0.975,1,0,0
2015-01-02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,12,31,37,39,28,17,135,152,3.283333333,7.583333333,2.7,0,3.825,0,0,1
2015-01-03,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,7,43,33,36,31,15,143,158,3.546153846,6.923076923,13.0,0,4.107692308,0,1,0
2015-01-04,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,20,25,14,11,12,70,82,4.621428571,6.0,0.0,164,2.971428571,0,1,0
2015-01-05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,15,46,47,44,35,31,172,203,1.516666667,0.083333333,0.0,393,2.958333333,0,0,1
2015-01-06,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,10,24,18,28,17,19,87,106,1.825,4.75,0.0,319,1.916666667,1,0,0
2015-01-07,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,16,26,26,23,15,26,90,116,1.8,6.333333333,0.0,81,2.216666667,0,0,1
2015-01-08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,24,13,23,12,10,72,82,5.35,7.833333333,0.2,0,8.183333333,0,0,1
2015-01-09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,33,21,28,17,13,99,112,5.533333333,7.666666667,1.9,0,9.5,0,0,1
2015-01-10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,12,17,47,34,52,50,37,183,220,7.192307692,6.692307692,0.9,157,13.39230769,0,1,0
2015-01-11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,13,18,16,29,18,16,81,97,7.571428571,5.714285714,0.0,170,3.857142857,0,1,0
2015-01-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,9,15,14,18,18,13,65,78,3.608333333,5.583333333,0.0,126,6.175,0,0,1
2015-01-13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,17,27,28,23,14,95,109,4.033333333,3.416666667,0.0,393,12.425,0,0,1
2015-01-14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,10,32,24,28,20,21,104,125,4.908333333,4.833333333,3.7,39,5.208333333,0,0,1
2015-01-15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,8,27,22,32,21,20,102,122,4.008333333,7.5,0.0,0,8.591666667,0,0,1
2015-01-16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,9,36,24,45,18,21,123,144,1.433333333,7.083333333,1.2,0,5.966666667,0,0,1
2015-01-17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,12,31,31,56,27,33,145,178,2.138461538,7.076923077,1.5,0,3.153846154,0,1,0
2015-01-18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,15,17,26,3,14,61,75,2.864285714,5.785714286,0.0,190,1.542857143,0,1,0
2015-01-19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,27,22,31,14,9,94,103,1.466666667,7.666666667,1.6,34,1.95,0,0,1
2015-01-20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,14,24,33,14,12,85,97,1.8,7.166666667,1.0,0,-0.125,0,0,1
2015-01-21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12,18,30,45,19,17,112,129,3.641666667,8.0,0.0,0,1.45,0,0,1
2015-01-22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,18,18,37,24,12,97,109,1.691666667,8.0,0.1,0,0.641666667,0,0,1
2015-01-23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,8,26,19,29,32,17,106,123,2.308333333,7.75,0.0,0,0.783333333,0,0,1
2015-01-24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,16,50,33,49,33,33,165,198,2.869230769,7.692307692,0.4,7,0.823076923,0,1,0
2015-01-25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,6,20,17,26,18,18,81,99,3.007142857,7.642857143,0.0,19,1.592857143,0,1,0
2015-01-26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,17,19,24,14,10,74,84,3.091666667,5.666666667,3.8,0,0.866666667,0,0,1
2015-01-27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,12,30,17,30,18,21,95,116,5.416666667,7.583333333,0.2,17,2.675,0,0,1
2015-01-28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,10,27,18,34,26,19,105,124,4.95,7.666666667,0.0,0,3.708333333,0,0,1
2015-01-29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,12,32,17,35,25,22,109,131,5.091666667,6.583333333,0.0,88,3.666666667,0,0,1
2015-01-30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,12,29,23,46,27,20,125,145,3.45,3.916666667,5.5,236,1.383333333,0,0,1
2015-01-31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,15,52,40,69,33,24,194,218,2.523076923,4.538461538,0.7,107,1.823076923,0,1,0
2015-02-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,26,14,23,13,10,76,86,3.285714286,7.357142857,1.0,42,1.107142857,0,1,0
2015-02-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,6,13,12,15,16,12,56,68,4.366666667,3.916666667,0.1,72,0.475,0,0,1
2015-02-03,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,8,29,11,18,16,17,74,91,1.4,4.25,0.0,386,-0.575,0,0,1
2015-02-04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,24,22,25,29,13,100,113,1.383333333,8.0,0.0,0,-1.908333333,0,0,1
2015-02-05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,24,20,21,16,15,81,96,4.716666667,8.0,0.0,6,-1.241666667,0,0,1
2015-02-06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,13,43,18,31,16,21,108,129,5.091666667,2.333333333,0.0,240,-0.733333333,0,0,1
2015-02-07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,6,35,34,55,30,19,154,173,2.807692308,0.538461538,0.0,428,-1.723076923,0,1,0
2015-02-08,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,17,9,25,18,12,69,81,4.964285714,4.357142857,0.1,156,1.128571429,0,1,0
2015-02-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,29,18,18,18,11,83,94,4.25,7.916666667,0.2,1,2.325,0,0,1
2015-02-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,12,31,14,26,10,19,81,100,1.766666667,8.0,0.0,0,3.333333333,0,0,1
2015-02-11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,15,32,20,41,13,25,106,131,2.783333333,0.833333333,0.0,365,3.191666667,0,0,1
2015-02-12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,24,18,50,19,15,111,126,1.866666667,0.166666667,0.0,443,3.225,0,0,1
2015-02-13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,24,21,26,23,13,94,107,1.841666667,0.75,0.0,422,4.433333333,0,0,1
2015-02-14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,18,80,34,88,59,33,261,294,2.523076923,2.461538462,0.0,337,4.461538462,0,1,0
2015-02-15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,22,20,19,19,15,80,95,3.114285714,5.5,0.0,229,0.4,0,1,0
2015-02-16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,10,20,16,36,20,21,92,113,2.35,2.166666667,0.0,254,0.75,0,0,1
2015-02-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,20,21,19,11,11,71,82,2.733333333,8.0,0.0,0,-0.308333333,0,0,1
2015-02-18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,8,32,23,45,31,17,131,148,2.925,8.0,0.0,0,0.7,0,0,1
2015-02-19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,30,12,33,21,8,96,104,2.0,2.583333333,0.0,256,0.691666667,0,0,1
2015-02-20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,22,50,28,57,32,33,167,200,4.033333333,0.166666667,0.0,458,9.741666667,0,0,1
2015-02-21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,30,50,24,55,30,39,159,198,4.015384615,6.846153846,0.1,15,4.946153846,0,1,0
2015-02-22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,18,14,22,17,21,71,92,1.764285714,5.928571429,1.0,218,3.885714286,0,1,0
2015-02-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,16,8,24,16,12,64,76,3.35,5.583333333,0.6,9,5.133333333,0,0,1
2015-02-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,9,30,13,35,19,20,97,117,3.058333333,7.333333333,0.0,11,5.016666667,0,0,1
2015-02-25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,28,14,19,13,13,74,87,2.216666667,1.75,0.0,262,5.733333333,0,0,1
2015-02-26,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,32,23,41,25,12,121,133,4.016666667,0.5,0.0,468,7.191666667,0,0,1
2015-02-27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,6,24,16,25,23,20,88,108,4.075,7.75,6.4,0,2.766666667,0,0,1
2015-02-28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,14,48,32,79,36,29,195,224,2.6,4.923076923,0.0,205,4.992307692,0,1,0
2015-03-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,22,10,24,26,15,82,97,3.671428571,7.714285714,0.0,31,8.764285714,0,1,0
2015-03-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,26,11,19,26,12,82,94,6.891666667,6.666666667,2.2,48,5.4,0,0,1
2015-03-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,10,16,29,22,24,36,30,111,141,4.216666667,4.916666667,0.0,299,8.941666667,0,0,1
2015-03-04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,11,21,19,33,13,21,86,107,4.65,4.5,0.0,306,5.216666667,0,0,1
2015-03-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,9,22,11,27,27,17,87,104,4.0,6.916666667,0.0,170,4.891666667,0,0,1
2015-03-06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,18,46,22,35,38,26,141,167,1.791666667,1.416666667,0.0,405,6.616666667,0,0,1
2015-03-07,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,7,26,64,39,83,41,44,227,271,2.669230769,2.538461538,0.0,316,8.576923077,0,1,0
2015-03-08,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,8,30,20,27,15,17,92,109,2.028571429,0.428571429,0.0,566,10.92857143,0,1,0
2015-03-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,22,21,21,18,12,82,94,1.783333333,0.0,0.0,483,12.49166667,0,0,1
2015-03-10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,14,31,20,29,19,21,99,120,3.191666667,7.75,0.2,108,10.275,0,0,1
2015-03-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,14,28,24,38,29,25,119,144,2.783333333,0.583333333,0.0,483,7.016666667,0,0,1
2015-03-12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5,9,31,15,33,30,18,109,127,2.908333333,2.833333333,0.0,258,7.091666667,0,0,1
2015-03-13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,10,16,37,26,49,33,36,145,181,4.375,6.0,0.0,85,5.533333333,0,0,1
2015-03-14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,16,17,55,43,60,46,45,204,249,2.384615385,7.615384615,0.0,0,4.753846154,0,1,0
2015-03-15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,9,26,13,28,19,16,86,102,3.085714286,2.785714286,0.0,348,6.914285714,0,1,0
2015-03-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,8,12,27,23,33,21,24,104,128,1.925,2.333333333,0.0,470,12.925,0,0,1
2015-03-17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,12,24,15,28,17,16,84,100,2.141666667,4.0,0.0,430,15.63333333,0,0,1
2015-03-18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,19,41,8,40,16,29,105,134,2.533333333,0.833333333,0.0,475,14.21666667,0,0,1
2015-03-19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,7,9,28,19,41,18,21,106,127,2.058333333,1.0,0.0,468,13.13333333,0,0,1
2015-03-20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,5,39,32,47,21,17,139,156,1.933333333,0.583333333,0.0,494,11.91666667,0,0,1
2015-03-21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,17,13,60,32,56,21,38,169,207,4.453846154,7.0,0.0,136,7.569230769,0,1,0
2015-03-22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,18,23,30,17,12,88,100,4.557142857,7.928571429,0.0,30,7.085714286,0,1,0
2015-03-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,10,19,21,26,18,16,84,100,2.108333333,4.0,0.0,161,7.25,0,0,1
2015-03-24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12,26,17,22,27,18,92,110,2.383333333,3.083333333,0.3,435,12.63333333,0,0,1
2015-03-25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,15,36,24,36,23,23,119,142,6.058333333,3.916666667,0.0,356,11.99166667,0,0,1
2015-03-26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,12,37,10,31,19,20,97,117,3.3,7.583333333,0.4,0,7.1,0,0,1
2015-03-27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,18,35,36,55,22,28,148,176,5.458333333,7.166666667,0.0,95,8.75,0,0,1
2015-03-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,7,22,66,34,71,55,38,226,264,3.107692308,5.230769231,0.0,311,10.63076923,0,1,0
2015-03-29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,29,20,24,21,10,94,104,5.828571429,7.5,0.4,0,11.13571429,0,1,0
2015-03-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,16,31,14,29,16,21,90,111,7.591666667,5.833333333,2.6,102,8.35,0,0,1
2015-03-31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,13,16,55,34,39,28,31,156,187,11.39166667,6.666666667,2.2,83,9.591666667,0,0,1
2015-04-01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,10,41,19,32,19,15,111,126,8.1,4.833333333,0.3,381,5.625,0,0,1
2015-04-02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,3,17,25,22,37,22,25,106,131,6.5,5.083333333,3.7,122,5.966666667,0,0,1
2015-04-03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,10,11,11,20,12,13,54,67,2.025,4.666666667,0.0,422,9.233333333,1,0,0
2015-04-04,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,7,15,62,17,46,21,24,146,170,2.569230769,7.0,4.8,0,3.907692308,0,1,0
2015-04-05,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,11,3,18,6,9,38,47,3.328571429,4.071428571,0.0,501,6.185714286,0,1,0
2015-04-06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,9,21,14,34,16,15,85,100,2.666666667,6.0,0.0,101,6.375,1,0,0
2015-04-07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6,15,35,19,23,28,26,105,131,1.641666667,0.166666667,0.0,586,8.916666667,0,0,1
2015-04-08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,7,12,35,19,34,27,23,115,138,2.083333333,0.333333333,0.0,558,12.41666667,0,0,1
2015-04-09,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3,14,27,23,36,22,21,108,129,1.925,0.833333333,0.0,565,15.825,0,0,1
2015-04-10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,10,17,40,25,41,32,31,138,169,1.625,2.5,0.0,561,18.68333333,0,0,1
2015-04-11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,8,18,69,47,62,32,31,210,241,4.207692308,7.384615385,0.1,48,14.63846154,0,1,0
2015-04-12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,7,20,9,25,22,12,76,88,1.9,4.357142857,0.0,354,15.37857143,0,1,0
2015-04-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,3,5,16,18,26,10,14,70,84,5.033333333,3.833333333,0.0,373,15.83333333,0,0,1
2015-04-14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,3,8,22,17,28,15,17,82,99,3.6,1.25,0.0,599,18.1,0,0,1
2015-04-15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,18,17,14,32,20,22,83,105,2.691666667,1.166666667,0.0,538,22.425,0,0,1
